in_t_11,out_t_11,m_11
0.6624444444444444,0.509908706301492,0.05343007915567283
0.7722222222222224,0.410821643286573,0.03671443991364835
0.8886666666666667,0.3286573146292584,0.016505756776205326
1.0000000000000002,0.3132932531730126,0.01001439194051331
0.9606666666666668,0.40614562458249837,0.0074208443271767885
0.8444444444444443,0.42507236695613426,0.009354761333653157
0.7455555555555555,0.49387664217323546,0.01311765411369633
0.6184444444444444,0.5366288131819192,0.027704485488126644
0.5182222222222219,0.6314851926074374,0.051721036219716965
0.39088888888888884,0.7706524159429973,0.06455384984408731
0.37111111111111117,0.9300823869962149,0.05305528903813864
0.2913333333333332,0.828323313293253,0.051795994243223786
0.22844444444444445,0.6372745490981966,0.05675821539937635
0.22622222222222232,0.4920953017145402,0.058647157591748614
0.1180000000000001,0.3763081718993544,0.061465579275605656
0.0,0.34892006234691597,0.05851223314943632
0.11711111111111094,0.26319305277221106,0.06788198608779084
0.11888888888888882,0.21710086840347365,0.07162988726313264
0.20977777777777762,0.15475395234914258,0.08572199568241783
0.28666666666666685,0.04431084391004236,0.12900275845526504
0.17999999999999994,0.11289245156980621,0.1083893019908851
0.23911111111111127,0.19038076152304617,0.09765531302470616
0.12444444444444436,0.27588510354041396,0.08993463660350202
0.21088888888888868,0.21331551992874642,0.09889961621491965
0.2973333333333332,0.20574482297929197,0.09111897337491005
0.4177777777777776,0.1979514584725004,0.0581974094507076
0.5284444444444445,0.11712313515920725,0.03419585032381865
0.6479999999999999,0.1549766199064797,0.018139841688654353
0.7493333333333332,0.19906479625918516,0.016670664427920368
0.6897777777777778,0.1950567802271208,0.02047853202206764
0.5717777777777779,0.27543976842574036,0.022787239146078192
0.4622222222222223,0.285014473391227,0.04277104821300072
0.3395555555555554,0.4103763081718992,0.06632285919884863
0.2446666666666668,0.569360944110443,0.07639721755816742
0.23177777777777786,0.6993987975951905,0.06363936195730391
0.12733333333333352,0.5174794032509464,0.07131506356440392
0.09466666666666668,0.3645067913604987,0.07878088270568481
0.042888888888888976,0.2520596749053663,0.08255876709042935
0.07999999999999985,0.22467156535292787,0.07642720076757016
0.16444444444444462,0.11690046760187056,0.09083413288558408
0.28200000000000003,0.0728122912491651,0.10240765171503959
0.40466666666666673,0.0547762191048764,0.10468637562964737
0.2902222222222224,0.12647517256735696,0.08603681938114656
0.19755555555555548,0.21955021153417964,0.07312904773326936
0.07666666666666666,0.2981518592741037,0.06638282561765411
0.007777777777777661,0.39523491427299073,0.061165747181578314
0.0031111111111110645,0.3043865508795367,0.07960542096426
0.01822222222222214,0.2104208416833666,0.0929629407531782
0.12777777777777777,0.05633489200623454,0.12831314463900217
0.23555555555555552,0.00044533511467381715,0.10359198848644756
0.33711111111111136,0.010688042752170945,0.049907052050851525
0.4548888888888889,0.01157871298151858,0.025125929479491486
0.5646666666666664,0.1126697840124693,0.016160949868073884
0.6719999999999999,0.11667780004453343,0.016970496521947716
0.7151111111111115,0.11311511912714334,0.02665507315903095
0.5873333333333337,0.21398352260075715,0.03695430558887024
0.48444444444444446,0.24871966154531266,0.06888642360278244
0.582888888888889,0.38744154976619893,0.0812544974814104
0.7095555555555559,0.6005344021376089,0.05752278723914607
0.8091111111111109,0.6742373636161212,0.045484528663948184
0.703111111111111,0.5430861723446891,0.046983689134084905
0.598888888888889,0.46982854598085066,0.04421024226433197
0.49177777777777787,0.5662435983077267,0.0307477812425042
0.37377777777777754,0.5847250055666888,0.02758455265051571
0.266,0.6878200846136717,0.02043355720796354
0.1544444444444446,0.7330215987530615,0.0175701607100024
0.12244444444444458,0.7808951235804942,0.01644579035739986
0.18066666666666653,0.6831440659095971,0.023311945310626046
0.05311111111111111,0.6163437987085281,0.028978771887742866
0.0,0.5274994433311069,0.03839349964020149
0.013555555555555543,0.3961255845023379,0.05440453346126169
0.01244444444444448,0.2073034958806501,0.07660710002398656
0.13155555555555565,0.136940547762191,0.08192911969297192
0.22911111111111127,0.019594745045646844,0.07719177260733988
0.35577777777777775,0.0024493431307059943,0.03936795394579036
0.4495555555555557,0.004453351146737727,0.020043775485727992
0.5615555555555554,0.0024493431307059943,0.01959402734468698
0.6719999999999999,0.038298819861946276,0.02203765891100983
0.6162222222222222,0.11667780004453343,0.017555169105301034
0.4997777777777779,0.14807392562903576,0.036924322379467495
0.4051111111111114,0.22712090848363387,0.06618793475653632
0.2799999999999998,0.3736361612113115,0.0665627248740705
0.258,0.545980850590069,0.049292396258095464
0.36577777777777754,0.62769984413271,0.0387532981530343
0.23955555555555552,0.5128033845468714,0.039472895178699924
0.19466666666666677,0.4110443108439099,0.0379737347085632
0.3164444444444443,0.33823201959474525,0.04050731590309427
0.4151111111111112,0.2616343798708529,0.0434606620292636
0.44488888888888867,0.24159429971053226,0.04065723195010794
0.5295555555555553,0.34602538410153616,0.026265291436795395
0.5106666666666666,0.24671565352928093,0.03651954905253059
0.3933333333333333,0.18726341572032967,0.04735847925161908
0.29066666666666663,0.2879091516366066,0.043895418565603264
0.23755555555555552,0.3916722333556002,0.040792156392420245
0.36577777777777754,0.42351369405477635,0.043175821539937626
0.46844444444444444,0.5038966822533959,0.035635044375149916
0.5515555555555556,0.49075929637051874,0.03142240345406573
0.6642222222222223,0.37541750167000676,0.020058767090429357
0.7908888888888892,0.3437987085281675,0.0034780522907172026
0.9004444444444444,0.26987307949231787,0.0
0.9357777777777778,0.2616343798708529,0.002308707124010559
0.8335555555555556,0.21376085504342024,0.005741784600623655
0.7157777777777776,0.24827432643063907,0.01103382106020629
0.6057777777777777,0.33556000890670235,0.028199208443271763
0.5175555555555558,0.45134713872188814,0.054749340369393135
0.37577777777777777,0.5695836116677799,0.05320520508515231
0.4848888888888887,0.7630817189935428,0.03905313024706164
0.6151111111111114,0.8795368514807393,0.027014871671863755
0.7295555555555555,0.7466043197506125,0.026565123530822743
0.8351111111111111,0.6074370964150522,0.02789937634924443
0.7135555555555555,0.5156980627922512,0.02899376349244423
0.6146666666666667,0.4411044310843908,0.029983209402734468
0.7373333333333336,0.3616121131151193,0.03308647157591749
0.6260000000000001,0.4613671788020486,0.026565123530822743
0.49488888888888893,0.5711422845691383,0.02148296953705925
0.3564444444444448,0.6735693609441105,0.019878867834012957
0.2746666666666666,0.7655310621242488,0.01891940513312545
0.39822222222222226,0.7439323090625696,0.0236567522187575
0.4871111111111113,0.636383878868849,0.03308647157591749
0.6155555555555556,0.6506346025384102,0.031617294315183495
0.7202222222222223,0.6577599643731908,0.025305828735907886
0.8315555555555558,0.5584502338009354,0.014122091628687931
0.9440000000000002,0.46671120017813394,0.00011993283761094209
1.0000000000000002,0.35359608105099105,0.005711801391220919
1.0000000000000002,0.28523714094856367,0.01157351882945551
1.0000000000000002,0.2974838566020932,0.013957183976972896
0.9993333333333332,0.39055889556891565,0.016940513312544973
0.9922222222222226,0.4729458917835674,0.0290537299112497
0.8899999999999999,0.6147851258071702,0.049052530582873594
0.9973333333333334,0.7731017590737033,0.05995142720076756
0.9044444444444444,0.9543531507459366,0.047748260973854637
0.7744444444444445,0.9728345580048987,0.039847685296234114
0.8015555555555556,0.9737252282342463,0.033836051810985854
0.7215555555555555,0.9414384324203964,0.028259174862077234
0.5633333333333332,0.8659541304831884,0.02575557687694891
0.49377777777777765,0.9581384992206636,0.018829455504917242
0.3608888888888886,0.9590291694500113,0.018049892060446153
0.2413333333333334,0.8748608327766647,0.01947409450707603
0.1393333333333333,0.7967045201514138,0.02409150875509715
0.026444444444444493,0.7530616789133824,0.027659510674022544
0.0,0.7454909819639279,0.03197709282801631
0.0031111111111110645,0.6199064796259186,0.04391041017030463
0.03444444444444428,0.4595858383433533,0.06282981530343007
0.01399999999999979,0.2217768871075485,0.09362257136003836
0.09177777777777774,0.013805388554887443,0.1544135284240825
0.18622222222222207,0.022266755733689747,0.09660590069561044
0.324888888888889,0.010910710309507854,0.052230750779563434
0.42000000000000015,0.03718548207526151,0.031362437035260246
0.5333333333333334,0.0846136717880206,0.026565123530822743
0.5940000000000001,0.08105099087063006,0.03142240345406573
0.5097777777777777,0.12246715653529283,0.03669944830894699
0.40288888888888885,0.1707860164773991,0.05497421443991364
0.2944444444444445,0.31039857492763323,0.07660710002398656
0.2002222222222223,0.4736138944555781,0.08458263372511393
0.2851111111111111,0.5408594967713205,0.07564763732309905
0.3831111111111112,0.40191494099309755,0.08233389301990884
0.5073333333333332,0.2694277443776443,0.09083413288558408
0.5351111111111109,0.21108884435537734,0.0874760134324778
0.6364444444444446,0.2916945001113338,0.06452386663468457
0.5042222222222221,0.3738588287686484,0.0495472535380187
0.4617777777777776,0.46648853262079704,0.04092708083473255
0.5111111111111113,0.49387664217323546,0.03687934756536339
0.41288888888888864,0.5201514139389893,0.03641460781962101
0.3095555555555558,0.5504342017368071,0.037778843847445426
0.18799999999999994,0.6154531284791804,0.0369692971935716
0.23799999999999977,0.490091293698508,0.05062664907651715
0.324888888888889,0.4533511467379203,0.059876469177260735
0.4435555555555555,0.45401914940993104,0.05770268649556247
0.546888888888889,0.32977065241594294,0.06438894219237228
0.6891111111111112,0.19082609663771977,0.05259054929239626
0.7837777777777777,0.22578490313961241,0.018859438714319984
0.9068888888888889,0.26297038521487415,0.007900575677620536
1.0000000000000002,0.30772656423959033,0.00725593667546174
1.0000000000000002,0.3308839902026277,0.008800071959702567
0.9975555555555558,0.42061901580939653,0.01131866154953226
0.9004444444444444,0.45735916276998423,0.025710602062844805
0.7966666666666666,0.5330661322645291,0.050056968097865195
0.6540000000000001,0.6760187040748165,0.061645478532022055
0.7860000000000003,0.8323313293253174,0.049907052050851525
0.6759999999999999,0.9719438877755511,0.03645958263372512
0.7739999999999998,0.9543531507459366,0.031017630127128812
0.6873333333333334,0.8523714094856378,0.028319141280882712
0.5466666666666666,0.773769761745714,0.02614535859918446
0.42599999999999993,0.6515252727677578,0.0280492923962581
0.336222222222222,0.6695613449120466,0.02659510674022547
0.21622222222222232,0.7581830327321313,0.02097325497721276
0.1213333333333333,0.6673346693386775,0.02608539218037899
0.005777777777777882,0.7118681808060565,0.026819980810745984
0.11355555555555563,0.6916054330883992,0.030627848404893257
0.2122222222222221,0.5613449120463148,0.042875989445910284
0.31866666666666665,0.38410153640614575,0.06413408491244903
0.4415555555555557,0.20151413938989093,0.08881026625089948
0.5544444444444447,0.06412825651302612,0.11768409690573277
0.6566666666666665,0.21376085504342024,0.04687874790117534
0.7837777777777777,0.3099532398129592,0.01167846006236508
0.9222222222222223,0.3259853039412155,0.019863876229311593
1.0000000000000002,0.42752171008684026,0.016595706404413532
0.9808888888888891,0.42306835894010253,0.019683976972895173
0.9946666666666666,0.5148073925629035,0.022622331494363157
0.9888888888888887,0.5299487864618124,0.040327416646677855
1.0000000000000002,0.5996437319082608,0.06864655792756055
1.0000000000000002,0.81852594077043,0.07537778843847445
0.8624444444444446,0.9681585393008241,0.06360937874790117
1.0000000000000002,0.9739478957915833,0.05654833293355721
0.889777777777778,0.9768425740369631,0.04866274886063804
0.776,0.9810732576263639,0.04046234108899016
0.6773333333333336,0.9804052549543532,0.03449568241784601
0.5495555555555558,0.9062569583611666,0.033970976253298146
0.44666666666666655,0.85437541750167,0.03550011993283761
0.35088888888888925,0.974615898463594,0.02893379707363876
0.21911111111111103,0.8964595858383435,0.03338630366994483
0.10866666666666669,0.8036072144288575,0.04104701367234348
0.02111111111111108,0.693386773547094,0.051346246102182774
0.014444444444444482,0.5346248051658875,0.068991364835692
0.004444444444444473,0.3589401024270764,0.09702566562724872
0.12933333333333308,0.10042306835893999,0.1613996162149196
0.2353333333333334,0.008461367178802082,0.19866874550251856
0.3573333333333333,0.11044310843910043,0.09350263852242745
0.42822222222222206,0.1255845023380091,0.04863276565123531
0.5517777777777779,0.22623023825428645,0.05181098584792515
0.49311111111111106,0.22712090848363387,0.057192971935716
0.3706666666666669,0.2647517256735692,0.0546743823458863
0.26488888888888895,0.3440213760855044,0.05660829935236267
0.17599999999999993,0.4248496993987978,0.06881146557927559
0.07311111111111135,0.5143620574482297,0.09060925881506356
0.18333333333333335,0.3553774215096859,0.15184996402014866
0.14577777777777778,0.13649521264751718,0.22361477572559363
0.0015555555555553102,0.17501670006680037,0.2014871671863756
0.0,0.1311511912714316,0.20175701607100022
0.01622222222222236,0.0024493431307059943,0.2810176301271287
0.1213333333333333,0.010910710309507854,0.2526685056368433
0.23155555555555551,0.05321754620351804,0.20823338930199087
0.3520000000000001,0.12135381874860829,0.16723135044375148
0.457111111111111,0.2289022489423289,0.1357339889661789
0.3373333333333337,0.2921398352260074,0.1246252098824658
0.21844444444444444,0.3702961478512583,0.11610997841208921
0.32800000000000007,0.44778445780449805,0.10880906692252339
0.42822222222222206,0.3224226230238254,0.13454965219477094
0.5364444444444445,0.24537964818525948,0.15243463660350204
0.4513333333333336,0.3651747940325094,0.11976792995922282
0.40222222222222226,0.4406590959697174,0.09246821779803309
0.4671111111111108,0.5306167891338232,0.05311525545694411
0.5706666666666667,0.5259407704297485,0.03490045574478293
0.5040000000000002,0.4531284791805834,0.035575077956344445
0.44644444444444464,0.4370964150523269,0.040852122811225716
0.3215555555555556,0.39902026274771774,0.04716358839050132
0.20466666666666655,0.4043642841238031,0.05734288798272967
0.12266666666666648,0.49387664217323546,0.07122511393619571
0.008000000000000007,0.4798485860610111,0.11455085152314702
0.11933333333333351,0.24448897795591162,0.20264152074838088
0.22977777777777786,0.06991761300378507,0.29173662748860635
0.31399999999999983,0.17746604319750614,0.21336051810985845
0.44533333333333336,0.23313293253173017,0.17391760614056123
0.5600000000000003,0.31351592073034973,0.133979971216119
0.668666666666667,0.38142952571810285,0.1178639961621492
0.7826666666666668,0.44778445780449805,0.10180798752698487
0.6562222222222223,0.5539968826541972,0.08204905253058288
0.7873333333333334,0.6167891338232019,0.07249940033581194
0.7757777777777777,0.6775773769761748,0.07231950107939553
0.659111111111111,0.7704297483856604,0.07147997121611896
0.562,0.6566466265865063,0.08999460302230751
0.4342222222222223,0.7699844132709865,0.08314343967378267
0.5635555555555556,0.7463816521932756,0.08425281842168386
0.6793333333333333,0.6179024716098864,0.09498680738786279
0.7797777777777777,0.5079046982854598,0.09348764691772606
0.8908888888888888,0.4658205299487863,0.06995082753657951
0.9813333333333334,0.5528835448675131,0.03939793715519309
0.888222222222222,0.6419505678022712,0.02418145838330535
0.7668888888888892,0.6628813181919397,0.030013192612137196
0.679111111111111,0.7270095747049654,0.02263732309906452
0.566888888888889,0.7570696949454467,0.027704485488126644
0.42822222222222206,0.8243152972611891,0.04176661069800912
0.32044444444444453,0.9046982854598087,0.06914128088270569
0.21799999999999997,0.851926074370964,0.08341328855840728
0.22999999999999998,0.6501892674237364,0.09336771408011514
0.11622222222222223,0.39991093297706537,0.12245142720076756
0.2544444444444445,0.239812959251837,0.14834192852002875
0.1253333333333333,0.179692718770875,0.15199988006716236
0.007555555555555538,0.1914940993097305,0.14318481650275844
0.006666666666666599,0.18592741037630822,0.13793775485727988
0.10177777777777774,0.057002894678245264,0.19153274166466777
0.01622222222222236,0.021153417947004982,0.22634324778124243
0.0,0.09084836339345359,0.18106860158311344
0.10933333333333328,0.013805388554887443,0.2581704245622451
0.19333333333333336,0.05054553551547536,0.24539757735668022
0.10977777777777775,0.1329325317301271,0.19538558407291912
0.1333333333333333,0.19305277221108863,0.17093427680498918
0.20911111111111103,0.11400578935649075,0.2033761093787479
0.3242222222222222,0.13270986417278996,0.16729131686255694
0.429111111111111,0.2041861500779334,0.10590069561045813
0.5786666666666667,0.20529948786461816,0.0717798033101463
0.5024444444444442,0.3195279447784458,0.06034120892300311
0.3906666666666665,0.3152972611890448,0.06753717917965939
0.2515555555555553,0.4137163215319528,0.05887203166226912
0.20311111111111102,0.48697394789579174,0.06387922763252578
0.10422222222222222,0.5286127811177914,0.08222895178699927
0.19999999999999996,0.3731908260966377,0.14660290237467016
0.3124444444444445,0.1698953462480517,0.26215819141280877
0.2266666666666668,0.24738365620129166,0.22129107699688166
0.09111111111111092,0.2977065241594299,0.19815903094267207
0.21911111111111103,0.2095301714540192,0.21226613096665864
0.10000000000000009,0.12491649966599883,0.2355630846725833
0.062000000000000055,0.19706078824315298,0.18448668745502517
0.21399999999999997,0.09574704965486536,0.22767750059966413
0.27666666666666684,0.10465375194834103,0.22109618613576393
0.4182222222222223,0.2182142061901582,0.17139901655073153
0.5040000000000002,0.276330438655088,0.1586711441592708
0.6328888888888888,0.37786684480071275,0.14528364116094983
0.7299999999999998,0.4633711868180803,0.13562904773326934
0.8419999999999999,0.5502115341794702,0.12628927800431755
0.9471111111111112,0.6472945891783566,0.11246701846965697
1.0000000000000002,0.7232242262302384,0.0990045574478292
0.8939999999999999,0.8274326430639058,0.0765921084192852
0.7571111111111108,0.8635047873524828,0.047973135044375156
0.6633333333333333,0.933645067913605,0.02740465339409931
0.7773333333333337,0.9331997327989312,0.03104761333653154
0.6562222222222223,0.9804052549543532,0.0326667066442792
0.5655555555555558,0.962146515252728,0.03520028783881027
0.4342222222222223,0.8699621465152527,0.04878268169824898
0.322888888888889,0.7492763304386549,0.0765921084192852
0.2142222222222223,0.6929414384324202,0.1190483329335572
0.11733333333333329,0.47628590514362057,0.19181758215399375
0.004666666666666597,0.20774883099532415,0.2845256656272487
0.005555555555555536,0.038076152304609145,0.4396138162628927
0.004000000000000226,0.009352037408149494,0.4436465579275605
0.12088888888888882,0.007793364506791356,0.409825497721276
0.22422222222222232,0.12335782676464024,0.26221815783161423
0.3335555555555556,0.1667780004453352,0.22947649316382818
0.4417777777777776,0.2462703184146069,0.1947109618613576
0.5322222222222222,0.33288799821865944,0.17108419285200288
0.6666666666666667,0.4330883990202625,0.15204485488126646
0.5600000000000003,0.5018926742373637,0.14682777644519068
0.670222222222222,0.6005344021376089,0.13771288078675942
0.7655555555555555,0.6145624582498332,0.13700827536579513
0.8806666666666667,0.5998663994655982,0.13927200767570158
1.0000000000000002,0.6976174571364953,0.12068241784600624
0.8922222222222225,0.7704297483856604,0.09753538018709522
0.7817777777777779,0.8730794923179694,0.05858719117294314
0.6780000000000002,0.8775328434647072,0.03944291196929718
0.5751111111111109,0.9861946114451123,0.03996761813384504
0.43155555555555547,0.9759519038076154,0.04424022547373471
0.32466666666666666,0.8737474949899802,0.051885943871432
0.22555555555555573,0.8080605655755957,0.0657981530343008
0.12044444444444458,0.6693386773547092,0.0986447589349964
0.011111111111111072,0.40035626809173874,0.19585032381866152
0.01822222222222214,0.08016032064128265,0.4531812185176301
0.1146666666666667,0.038966822533957,0.5052620532501798
0.21977777777777785,0.11823647294589157,0.38835751978891814
0.3455555555555556,0.2150968603874417,0.2909420724394339
0.45533333333333315,0.2905811623246495,0.23644758934996396
0.5360000000000003,0.3714094856379424,0.1959702566562725
0.4760000000000002,0.45446448452460486,0.1687904773326937
0.5700000000000001,0.5283901135604541,0.15354401535140322
0.6777777777777778,0.49075929637051874,0.1628238186615495
0.5771111111111111,0.5368514807392566,0.15781662269129287
0.44577777777777805,0.6403918949009129,0.14811705444950823
0.35244444444444434,0.6118904475617903,0.15901595106740224
0.45577777777777784,0.486305945223781,0.18469656992084427
0.5664444444444443,0.37252282342462695,0.21282082034060923
0.6875555555555557,0.46314851926074385,0.18175821539937637
0.7673333333333334,0.5651302605210422,0.14173063084672582
0.788,0.6314851926074374,0.09332273926601102
0.7462222222222221,0.680917390336228,0.06458383305349004
0.6313333333333333,0.7080828323313295,0.03827356680259056
0.5135555555555558,0.755288354486751,0.03981770208683137
0.4077777777777778,0.7506123357826764,0.042051451187335095
0.29555555555555557,0.7704297483856604,0.05074658191412808
0.18755555555555548,0.7428189712758855,0.0726942911969297
0.11333333333333329,0.5996437319082608,0.12502998320940273
0.20377777777777784,0.303718548207526,0.23320940273446866
0.10844444444444434,0.1609886439545758,0.29867774046533935
0.0,0.1427299042529504,0.3074778124250419
0.12222222222222223,0.029614785125807286,0.39140081554329564
0.20222222222222208,0.11690046760187056,0.270658431278484
0.3275555555555554,0.16032064128256507,0.2276475173902614
0.45733333333333337,0.2253395680249386,0.1922823218997361
0.5408888888888892,0.32687597417056335,0.16063504437514992
0.6660000000000001,0.43642841238031616,0.13939194051331255
0.5586666666666666,0.4981073257626363,0.1319860877908371
0.44488888888888867,0.578044978846582,0.12679899256416405
0.3324444444444443,0.6341572032954799,0.12577956344447105
0.4277777777777778,0.5205967490536632,0.1450587670904293
0.5402222222222222,0.38810955243820966,0.1727932357879587
0.667111111111111,0.39657091961701174,0.16444291196929717
0.7644444444444447,0.5083500334001336,0.12414547853202205
0.8877777777777778,0.5611222444889779,0.07918565603262172
0.7437777777777776,0.6606546426185702,0.04798812664907652
0.6522222222222223,0.6557559563571587,0.04410530103142239
0.5319999999999998,0.732798931195725,0.04421024226433197
0.42000000000000015,0.7470496548652863,0.045169704965219465
0.3188888888888888,0.8454687152081946,0.04875269848884624
0.22977777777777786,0.7857938098419062,0.07275425761573519
0.09355555555555539,0.601647739924293,0.13090669225233864
0.0,0.319082609663772,0.24557747661309665
0.12555555555555564,0.04475617902471596,0.4473644758934996
0.2202222222222221,0.12914718325539964,0.338750299832094
0.10000000000000009,0.19928746381652185,0.26377728472055645
0.009777777777777663,0.16210198174126011,0.26337251139361956
0.0,0.048318859942106274,0.33663648356920123
0.10555555555555562,0.0048986862614117666,0.3817162389062125
0.23133333333333317,0.09819639278557113,0.27248740705205077
0.3342222222222222,0.16744600311734592,0.23550311825377784
0.4615555555555553,0.25740369628145165,0.20159210841928515
0.3997777777777778,0.3384546871520817,0.18513132645718394
0.29200000000000004,0.46069917613003786,0.1636483569201247
0.37999999999999967,0.407036294811846,0.17991424802110817
0.5044444444444445,0.3097305722556225,0.20676421204125683
0.6202222222222222,0.3832108661767981,0.1786099784120892
0.7471111111111111,0.5034513471387221,0.13357519788918204
0.7642222222222224,0.5531062124248496,0.08741604701367234
0.78,0.6141171231351594,0.056773207004077716
0.6608888888888889,0.621465152527277,0.039532861597505395
0.5353333333333332,0.7350256067690937,0.036774406332453824
0.4495555555555557,0.7299042529503452,0.039532861597505395
0.34777777777777774,0.7425963037185481,0.04831794195250659
0.2282222222222221,0.7515030060120245,0.06896138162628927
0.11977777777777776,0.6466265865063459,0.12071240105540897
0.0,0.37051881540859477,0.20949268409690575
0.1280000000000001,0.07526163437987088,0.3668895418565603
0.22133333333333316,0.11422845691382766,0.312949748141041
0.32533333333333325,0.18971275885103545,0.24036039817702082
0.4593333333333336,0.24693832108661762,0.1927920364595826
0.578222222222222,0.3248719661545312,0.1643079875269849
0.6768888888888889,0.44043642841238007,0.1327206764212041
0.7633333333333334,0.5085727009574705,0.11308167426241302
0.6744444444444444,0.5738142952571812,0.10093847445430558
0.5553333333333332,0.6704520151413942,0.0959312784840489
0.4488888888888891,0.7323535960810508,0.09747541376828973
0.5035555555555555,0.6967267869071476,0.11083293355720795
0.5984444444444448,0.5771543086172344,0.13188114655792754
0.7066666666666668,0.4613671788020486,0.15023087071240104
0.8299999999999998,0.5399688265419729,0.1334702566562725
0.8659999999999999,0.62769984413271,0.10447649316382825
0.9544444444444447,0.7000668002672013,0.06852662508994961
1.0000000000000002,0.7584057002894677,0.04151175341808587
0.8811111111111114,0.8174126029837454,0.016355840729191655
0.7762222222222224,0.81206858160766,0.022517390261453586
0.660666666666667,0.8298819861946114,0.017944950827536582
0.5557777777777779,0.8423513694054778,0.02338690333413288
0.44733333333333314,0.8639501224671566,0.03878328136243703
0.3257777777777777,0.933645067913605,0.06603801870952267
0.1982222222222223,0.9104876419505679,0.07761153753897816
0.11755555555555564,0.6755733689601426,0.0893499640201487
0.014444444444444482,0.4348697394789578,0.11488066682657709
0.01577777777777767,0.23291026497439327,0.14861177740465337
0.11399999999999988,0.06256958361166753,0.20475533701127363
0.2015555555555555,0.03340013360053451,0.2180828735907891
0.33844444444444455,0.11400578935649075,0.16063504437514992
0.4277777777777778,0.20129147183255403,0.12849304389541855
0.33777777777777795,0.25651302605210424,0.12083233389301988
0.2273333333333334,0.3406813627254508,0.10599064523866635
0.3095555555555558,0.4226230238254287,0.1032171983689134
0.4455555555555557,0.3406813627254508,0.12648416886543534
0.5637777777777779,0.24537964818525948,0.15211981290477333
0.4593333333333336,0.35738142952571805,0.12642420244662989
0.3346666666666669,0.4747272322422622,0.10566082993523628
0.23511111111111105,0.5577822311289247,0.08041496761813384
0.3191111111111111,0.4865286127811179,0.0635044375149916
0.4037777777777778,0.4495657982631933,0.043100863516430804
0.34577777777777796,0.3518147405922958,0.046983689134084905
0.24022222222222234,0.30572255622355815,0.05761273686735428
0.11688888888888904,0.2275662435983079,0.07059546653873831
0.12155555555555542,0.31730126920507695,0.07133005516910529
0.010222222222222133,0.3642841238031622,0.08936495562485007
0.0,0.18748608327766636,0.17630127128807865
0.10244444444444434,0.041416165664662774,0.3286759414727752
0.22911111111111127,0.07815631262525047,0.2852302710482129
0.11155555555555541,0.16789133823201952,0.2224004557447829
0.00022222222222234578,0.21442885771543096,0.18390201487167185
0.14311111111111097,0.10153640614562454,0.2187125209882465
0.2200000000000002,0.04475617902471596,0.24433317342288313
0.3404444444444443,0.15720329547984835,0.1706494363156632
0.4584444444444442,0.21977287909151633,0.14771228112257134
0.5524444444444445,0.2943665107993767,0.13065183497241545
0.4508888888888889,0.3769761745713651,0.11790897097625329
0.33977777777777773,0.46403918949009104,0.11237706884144878
0.2208888888888889,0.5466488532620797,0.10648536819381145
0.10644444444444456,0.45023380093520404,0.12529983209402734
0.2506666666666666,0.3106212424849699,0.15322919165267446
0.3286666666666669,0.15408594967713185,0.19806908131446388
0.4468888888888889,0.2280115787129815,0.1482819621012233
0.47133333333333316,0.3063905588955689,0.08842048452866395
0.6093333333333335,0.32398129592518377,0.0592917965939074
0.48866666666666636,0.3702961478512583,0.048947589349964016
0.4864444444444447,0.4370964150523269,0.047478412089230024
0.36244444444444457,0.43865508795368524,0.049502278723914606
0.25822222222222235,0.45691382765531086,0.05899196449988006
0.13777777777777778,0.5769316410598975,0.06849664188054688
0.029111111111111088,0.4771765753729682,0.11513552410650034
0.0,0.2923625027833445,0.19214739745742382
0.10200000000000009,0.03852148741928296,0.3432177980331014
0.0,0.08327766644399914,0.2937754857279923
0.10288888888888881,0.038076152304609145,0.30804749340369386
0.2208888888888889,0.06791360498775334,0.2538528424082513
0.1113333333333335,0.1396125584502339,0.19363156632285916
0.011777777777777887,0.22066354932086396,0.15616754617414247
0.10444444444444456,0.1246938321086617,0.19307687694890857
0.20755555555555572,0.04408817635270523,0.25151415207483807
0.33799999999999986,0.13649521264751718,0.19662988726313263
0.37422222222222223,0.2073034958806501,0.17768049892060445
0.49022222222222234,0.3342240035626809,0.1502458623171024
0.5926666666666669,0.3620574482297927,0.14574838090669223
0.7213333333333332,0.42952571810287243,0.13234588630366995
0.6075555555555556,0.5183700734802936,0.11309666586711441
0.48911111111111105,0.5865063460253841,0.09000959462700886
0.6120000000000003,0.7002894678245377,0.05052170784360757
0.5635555555555556,0.7096415052326874,0.03224694171264092
0.5635555555555556,0.6359385437541751,0.033176421204125686
0.4515555555555555,0.5918503674014699,0.04022247541376829
0.3402222222222224,0.5159207303495881,0.04758335332213959
0.22511111111111104,0.4992206635493208,0.06007136003837851
0.11644444444444435,0.5733689601425074,0.07432837610937874
0.0,0.5021153417947006,0.11958803070280642
0.0020000000000000018,0.23179692718770872,0.22800731590309425
0.10733333333333328,0.011356045424181671,0.40564284000959455
0.24,0.10843910042306826,0.28911309666586704
0.34577777777777796,0.17791137831217996,0.22262532981530336
0.4548888888888889,0.24983299933199743,0.1756416406812185
0.5442222222222222,0.34513471387218897,0.13952686495562483
0.4337777777777776,0.40814963259853054,0.12246641880546892
0.51,0.4684925406368292,0.11231710242264333
0.4653333333333334,0.5384101536406145,0.10459642600143919
0.37888888888888883,0.43197506123357843,0.12368073878627968
