,0
1856,33.943745
1857,29.467756
1858,24.89266
1859,25.013433
1860,26.98512
1861,28.042484
1862,25.469318
1863,29.414293
1864,32.190094
1865,32.321907
1866,35.639748
1867,44.70468
1868,45.72385
1869,44.809704
1870,44.066765
1871,41.804203
1872,37.0699
1873,33.906734
1874,34.201744
1875,37.01824
1876,40.960464
1877,42.025757
1878,46.5298
1879,45.861645
1880,40.757576
1881,36.458824
1882,34.39499
1883,28.201937
1884,27.008322
1885,26.984402
1886,27.263292
1887,24.979322
1888,30.678112
1889,33.200405
1890,34.595634
1891,39.887733
1892,48.198063
1893,46.771572
1894,44.983192
1895,43.05902
1896,39.030006
1897,34.453876
1898,32.812157
1899,33.95149
1900,35.98411
1901,39.324364
1902,38.66001
1903,39.87016
1904,35.083485
1905,32.10484
1906,28.13318
1907,31.416237
1908,31.021254
1909,30.975664
1910,29.708687
1911,32.595646
1912,32.875347
1913,34.26438
1914,38.90044
1915,45.271435
1916,49.192963
1917,50.337524
1918,48.564754
1919,45.36476
1920,41.16966
1921,36.609814
1922,36.34482
1923,36.706474
1924,38.261826
1925,40.67329
1926,40.74195
1927,42.10203
1928,38.53828
1929,34.01054
1930,28.268158
1931,28.54676
1932,27.528801
1933,28.22702
1934,26.508379
1935,27.942255
1936,30.75679
1937,31.768671
1938,34.18497
1939,42.06438
1940,46.505424
1941,46.8572
1942,44.685246
1943,42.656548
1944,38.58039
1945,36.039482
1946,39.934387
1947,45.967373
1948,48.411865
1949,49.701946
1950,49.994915
1951,45.586174
1952,41.109715
1953,38.879696
1954,33.49131
1955,29.895016
1956,26.525444
1957,23.525198
1958,21.410334
1959,21.82676
1960,23.201603
1961,27.441471
1962,27.33665
1963,31.112734
1964,33.517452
1965,31.858065
1966,27.554962
1967,25.363115
1968,21.16822
1969,22.01501
1970,25.62804
1971,31.4535
1972,31.779821
1973,37.358418
1974,40.08864
1975,35.997288
1976,31.212849
1977,31.444563
1978,25.686012
1979,22.413816
1980,21.95528
1981,22.589085
1982,15.045814
1983,19.760183
1984,17.679995
1985,15.94282
1986,15.861085
1987,24.734045
1988,21.838442
1989,25.139229
1990,24.210543
1991,21.570406
1992,15.229802
1993,14.508896
1994,16.967781
1995,23.709368
1996,20.25125
1997,26.561314
1998,24.450476
1999,27.895576
2000,26.253843
2001,25.46879
2002,16.538528
2003,19.149176
2004,15.556121
2005,18.011175
2006,13.552009
2007,17.476973
2008,15.430011
2009,11.751053
2010,11.241093
2011,16.477262
2012,9.475559
2013,14.201172
2014,16.648695
2015,27.346884
2016,22.217611
2017,26.035088
2018,29.158394
2019,33.66161
2020,24.92855
2021,26.232775
2022,25.387634
2023,26.10717
2024,28.777874
2025,24.652618
2026,22.13204
2027,16.519093
2028,14.936739
2029,19.588789
2030,20.40417
2031,22.482332
2032,22.20903
2033,24.083635
2034,26.626865
2035,35.685753
2036,35.539593
2037,34.102974
2038,31.928293
2039,28.812729
2040,25.463322
2041,24.10909
2042,27.261597
2043,32.51624
2044,34.727818
2045,36.89241
2046,37.312584
2047,32.598034
2048,27.632326
2049,26.276451
2050,22.445866
2051,21.629992
2052,19.848148
2053,20.063925
2054,16.278336
2055,16.326845
2056,15.200233
2057,14.196788
2058,15.617078
2059,23.298763
2060,27.760614
2061,30.233686
2062,25.746666
2063,21.483109
2064,18.03868
2065,19.388145
2066,23.300152
2067,29.536537
2068,29.693586
2069,33.403717
2070,35.922905
2071,32.7884
2072,28.021585
2073,27.790154
2074,24.24264
2075,23.250248
2076,26.618023
2077,26.036472
2078,25.90809
2079,23.401588
2080,20.139837
2081,19.128323
2082,24.943949
2083,30.816452
2084,35.687134
2085,40.526478
2086,37.187206
2087,31.601814
2088,27.221842
2089,23.97535
2090,26.664326
2091,29.570263
2092,33.821533
2093,34.197155
2094,37.91377
2095,36.762707
2096,32.18243
2097,27.88043
2098,25.840391
2099,23.052752
2100,23.840168
2101,25.798824
2102,22.523039
2103,25.137653
2104,24.268906
2105,18.310555
2106,15.568747
2107,22.50926
2108,27.53721
2109,32.59559
2110,34.659157
2111,32.180286
2112,29.423096
2113,27.918283
2114,34.98049
2115,40.76465
2116,46.95113
2117,46.48758
2118,45.952454
2119,43.25802
2120,42.481968
2121,36.945457
2122,32.084194
2123,28.353682
2124,26.709503
2125,25.951628
2126,25.673876
2127,27.233624
2128,31.280447
2129,33.392796
2130,36.09511
2131,42.740456
2132,48.385067
2133,49.362495
2134,49.25095
2135,46.54261
2136,41.784336
2137,36.6397
2138,36.309494
2139,35.42837
2140,36.145153
2141,37.093525
2142,39.735397
2143,37.572006
2144,34.81566
2145,31.22081
2146,28.12698
2147,28.381325
2148,31.395971
2149,30.40336
2150,30.705902
2151,32.477173
2152,32.348328
2153,32.8269
2154,34.920094
2155,34.727867
2156,37.30231
2157,41.541683
2158,45.406124
2159,46.41803
2160,46.295376
2161,43.750774
2162,45.463425
2163,46.27304
2164,49.928825
2165,48.155655
2166,43.83159
2167,37.59176
2168,37.990753
2169,36.410706
2170,28.91803
2171,26.577105
2172,25.534956
2173,26.363127
2174,20.058079
2175,27.96503
2176,24.629738
2177,23.858559
2178,18.813278
2179,25.399935
2180,21.56972
2181,31.15557
2182,33.4348
2183,40.87612
2184,43.10427
2185,42.96258
2186,44.55835
2187,50.890938
2188,46.38226
2189,42.203777
2190,42.414707
2191,44.12997
2192,45.126694
2193,41.35346
2194,36.900078
2195,28.46982
2196,21.536488
2197,20.72738
2198,21.068893
2199,20.863064
2200,19.602362
2201,21.660742
2202,22.677387
2203,25.98382
2204,28.08943
2205,29.406477
2206,26.11215
2207,28.384363
2208,25.492472
2209,25.853378
2210,31.251457
2211,37.125458
2212,41.83064
2213,43.700344
2214,40.96644
2215,38.847805
2216,38.35578
2217,32.101875
2218,27.741964
2219,25.693485
2220,23.56508
2221,23.019806
2222,19.694937
2223,22.217937
2224,22.037035
2225,24.582895
2226,25.448921
2227,31.35778
2228,31.025791
2229,30.11963
2230,26.50165
2231,24.388184
2232,21.547396
2233,25.307827
2234,31.236177
2235,32.64182
2236,38.03842
2237,40.822056
2238,42.93207
2239,41.345375
2240,41.41318
2241,35.688774
2242,30.489801
2243,24.215824
2244,20.966423
2245,18.209808
2246,15.780769
2247,17.603542
2248,18.8456
2249,22.154821
2250,26.161793
2251,29.308771
2252,29.157843
2253,28.68645
2254,28.46647
2255,24.739708
2256,19.936892
2257,21.732426
2258,25.0172
2259,30.3557
2260,30.66724
2261,36.58526
2262,39.468586
2263,35.44744
2264,30.874582
2265,30.89586
2266,24.832092
2267,21.793633
2268,23.661612
2269,25.236841
2270,21.069305
2271,24.665693
2272,26.09924
2273,26.221441
2274,28.076143
2275,34.8107
2276,31.001074
2277,27.969893
2278,25.64545
2279,22.456491
2280,23.440254
2281,26.145248
2282,30.311392
2283,31.079844
2284,38.52354
2285,39.362915
2286,39.0509
2287,34.24568
2288,34.057003
2289,27.159628
2290,22.787777
2291,24.234543
2292,22.91801
2293,23.329586
2294,18.668762
2295,24.03739
2296,23.913544
2297,25.017393
2298,27.203028
2299,37.022705
2300,39.149902
2301,40.75511
2302,38.791023
2303,35.76874
2304,31.316439
2305,26.440351
2306,26.52212
2307,28.290527
2308,31.009592
2309,32.317673
2310,31.415085
2311,28.38581
2312,24.255947
2313,19.447002
2314,16.86709
2315,19.971626
2316,20.601732
2317,16.200281
2318,14.616131
2319,12.473209
2320,10.908144
2321,11.22858
2322,16.544825
2323,20.1251
2324,25.048359
2325,27.965605
2326,27.328287
2327,23.46024
2328,21.837868
2329,18.01002
2330,16.05627
2331,20.635914
2332,25.97725
2333,25.675676
2334,25.539665
2335,28.13509
2336,24.32815
2337,19.153067
2338,18.653149
2339,20.175531
2340,19.71037
2341,19.469753
2342,19.813482
2343,21.722227
2344,19.155542
2345,17.55466
2346,17.447756
2347,18.221035
2348,15.47733
2349,17.715395
2350,23.462355
2351,28.103182
2352,27.43588
2353,21.98527
2354,17.745848
2355,15.51614
2356,17.274221
2357,20.544407
2358,23.95687
2359,21.612194
2360,21.909185
2361,24.88673
2362,20.393606
2363,16.657091
2364,18.914984
2365,17.09252
2366,11.158114
2367,16.208725
2368,19.903559
2369,19.345041
2370,23.22695
2371,29.53826
2372,33.506935
2373,37.130802
2374,39.287254
2375,37.062725
2376,33.987232
2377,29.728928
2378,29.945433
2379,34.777203
2380,37.94317
2381,34.09899
2382,30.362988
2383,24.090609
2384,17.382952
2385,16.862656
2386,18.886108
2387,17.743254
2388,16.55451
2389,11.18794
2390,14.333297
2391,13.036525
2392,12.428509
2393,15.68258
2394,21.429379
2395,21.581629
2396,27.096586
2397,29.436457
2398,26.114813
2399,23.49642
2400,19.629276
2401,15.862396
2402,17.506563
2403,23.941343
2404,27.435215
2405,30.080446
2406,30.706827
2407,27.51795
2408,20.72423
2409,17.099531
2410,12.812289
2411,11.09008
2412,10.309323
2413,8.566132
2414,7.927045
2415,8.111239
2416,8.613392
2417,12.395816
2418,11.609383
2419,15.257344
2420,17.55765
2421,20.676462
2422,15.86709
2423,13.182844
2424,8.85554
2425,5.6067944
2426,5.6829348
2427,6.0528245
2428,5.415959
2429,5.533002
2430,10.767541
2431,13.543182
2432,12.196938
2433,8.45543
2434,4.6571198
2435,3.7787106
2436,6.255244
2437,10.009381
2438,8.594008
2439,8.682026
2440,8.516845
2441,7.6793904
2442,9.82277
2443,12.449188
2444,14.558821
2445,10.168501
2446,7.903433
2447,3.9711125
2448,4.369369
2449,3.6612644
2450,3.7064111
2451,4.380176
2452,9.520609
2453,11.746309
2454,14.107367
2455,13.361297
2456,8.200902
2457,5.028734
2458,6.0310955
2459,6.7471447
2460,6.777153
2461,8.228826
2462,7.1516867
2463,8.93057
2464,6.6342053
2465,7.203258
2466,9.106776
2467,13.659517
2468,11.098591
2469,8.215331
2470,3.2171512
2471,3.684215
2472,3.5732615
2473,2.9738135
2474,6.085121
2475,10.197845
2476,14.133403
2477,16.571695
2478,17.610659
2479,17.05993
2480,18.14092
2481,18.563005
2482,17.734447
2483,16.840395
2484,15.802543
2485,17.59608
2486,21.042385
2487,23.552544
2488,19.61964
2489,15.551165
2490,11.091588
2491,10.123192
2492,7.501032
2493,5.229891
2494,10.36289
2495,13.741671
2496,14.509044
2497,11.218317
2498,7.652869
2499,12.292935
2500,13.902492
2501,19.477974
2502,24.733341
2503,25.987759
2504,27.157784
2505,30.499603
2506,32.798435
2507,30.086033
2508,26.031935
2509,20.403116
2510,18.058355
2511,14.565119
2512,12.941617
2513,10.883607
2514,8.087447
2515,8.594081
2516,12.41422
2517,17.055346
2518,18.74056
2519,18.71002
2520,24.564068
2521,20.430044
2522,24.77047
2523,30.911308
2524,28.72025
2525,18.89633
2526,20.07673
2527,17.28511
2528,20.48559
2529,26.31844
2530,25.527336
2531,28.971
2532,27.429895
2533,23.841862
2534,20.55718
2535,23.430765
2536,22.102007
2537,22.293182
2538,22.558006
2539,26.226608
2540,28.03686
2541,27.416939
2542,30.247538
2543,30.153072
2544,28.90883
2545,24.544016
2546,26.02961
2547,35.366623
2548,38.61122
2549,41.94343
2550,44.76916
2551,44.729828
2552,42.616055
2553,42.719505
2554,35.293762
2555,30.721113
2556,23.659723
2557,21.693687
2558,22.84219
2559,24.355387
2560,24.535864
2561,27.559761
2562,28.426676
2563,27.493246
2564,28.500685
2565,32.79088
2566,32.742363
2567,32.357872
2568,32.074913
2569,29.848948
2570,30.101288
2571,33.483738
2572,38.742584
2573,38.81874
2574,39.477604
2575,42.579964
2576,43.545536
2577,40.622517
2578,34.630554
2579,32.98527
2580,30.033243
2581,32.3236
2582,29.771315
2583,32.116096
2584,28.364826
2585,28.967798
2586,31.562695
2587,35.524242
2588,36.75511
2589,36.53608
2590,36.879604
2591,30.592117
2592,34.11536
2593,31.240116
2594,31.141424
2595,31.738008
2596,38.777878
2597,40.00337
2598,43.89556
2599,43.104576
2600,43.99431
2601,41.81478
2602,42.421154
2603,36.605755
2604,42.573185
2605,38.64914
2606,41.52464
2607,39.061718
2608,43.86228
2609,40.32623
2610,40.134438
2611,38.98602
2612,35.817825
2613,34.764034
2614,38.065567
2615,36.94846
